ENSG00000162852,0.01908052190606695
ENSG00000213465,0.01689432409145185
ENSG00000103202,0.016267657612170364
ENSG00000141068,0.014989295274696541
ENSG00000125868,0.013792667974448758
ENSG00000185825,0.012306526409165588
ENSG00000117400,0.010353959882582309
ENSG00000129691,0.010263486656440161
ENSG00000188976,0.009218391806570572
ENSG00000172757,0.008543597811576795
ENSG00000187109,0.008220670489451472
ENSG00000102265,0.007589480912852807
ENSG00000181104,0.007389865726405742
ENSG00000033800,0.006696457217397869
ENSG00000011258,0.006618715397477637
ENSG00000136104,0.006407040672774557
ENSG00000147400,0.006355379252373013
ENSG00000143198,0.006214048026907124
ENSG00000112367,0.006157886354144393
ENSG00000178852,0.005966935972244522
ENSG00000111348,0.005609538631205373
ENSG00000187051,0.005441792298479069
ENSG00000142089,0.005376748102796833
ENSG00000147099,0.0053472749356467475
ENSG00000204614,0.005224349040315427
ENSG00000178057,0.005224306716766281
ENSG00000105851,0.004972448492328463
ENSG00000254999,0.004906470229117287
ENSG00000130429,0.004901809272605042
ENSG00000140416,0.004767992975246351
ENSG00000109062,0.00474563753856717
ENSG00000003756,0.004677833417688163
ENSG00000168002,0.00466036806048481
ENSG00000158869,0.0045731075663718885
ENSG00000177556,0.004543885632450421
ENSG00000109854,0.0045094264407917976
ENSG00000188191,0.00449464362234267
ENSG00000131196,0.004404292584823019
ENSG00000170606,0.0043815384886367196
ENSG00000134294,0.004368013749887336
ENSG00000079805,0.0043546522555057395
ENSG00000156738,0.004343304843304844
ENSG00000198168,0.0042714578035600755
ENSG00000132405,0.004167114941027984
ENSG00000134825,0.004139467985895214
ENSG00000149308,0.0040256207535619305
ENSG00000155115,0.0039530234409310494
ENSG00000162521,0.003940836962868886
ENSG00000104904,0.003938289677420112
ENSG00000155096,0.0038910230489431876
ENSG00000120265,0.003849664012314053
ENSG00000105671,0.0038372907575620696
ENSG00000155366,0.0036355189390705482
ENSG00000204287,0.0036134878544745717
ENSG00000084093,0.003608208542991152
ENSG00000145687,0.0035230044884958615
ENSG00000111731,0.003505716227907551
ENSG00000156875,0.003486342099787479
ENSG00000092841,0.0034743599792996945
ENSG00000144747,0.003374950941505007
ENSG00000250334,0.0033394332351935918
